,Rating,Title,Review,Review_Date
2599,4.0,"4.0 out of 5 stars
Best in look and display",Every thing is awesome except battery......draining fast compare to other mobile in this range....,22 May 2022
2600,4.0,"4.0 out of 5 stars
Best mobile in the range of 20k",,29 July 2022
2601,4.0,"4.0 out of 5 stars
Best mobile in all mobile reng and one plus company is best",,28 July 2022
2602,5.0,"5.0 out of 5 stars
OnePlus is once again proved good build andqualit","Iam using past 4 weeks so i given this reviewMobile is awesome, camera and battery backup very very good,processing speed also very very niceIam first time buying OnePlus series is so iam very very like for this mobile .this my honest review mobile very nice not heating and hang .once again iam tell this one phone really very very awesome 👍",22 May 2022
2603,4.0,"4.0 out of 5 stars
Camera clarity has to be improve",Camera clarity has to be inproved,12 July 2022
2604,5.0,"5.0 out of 5 stars
One plus Nord CE 2 phone is amazing and also I like Amazon packaging this phone is to good.","The media could not be loaded.
                



 This device is amazing in this segment Also I like oneplus camera and features this phone is very easy to use and giving very good experience.",3 November 2022
2605,5.0,"5.0 out of 5 stars
Good in this budget",Can go for it.,16 December 2022
2606,4.0,"4.0 out of 5 stars
ALL OVER GOOD",GREAT,28 July 2022
2607,5.0,"5.0 out of 5 stars
Good",Good performance and camera quality,18 December 2022
2608,4.0,"4.0 out of 5 stars
Nice phone",Very nice phone with best offer,10 July 2022
2609,4.0,"4.0 out of 5 stars
Phone looking like is good.whil playing music some vibration coming",Nothing,29 July 2022
2610,4.0,"4.0 out of 5 stars
Camera is good",Average quality phone with good camera in this price range,14 June 2022
2611,4.0,"4.0 out of 5 stars
Nice experience",Nice mobile with awesome handling!!!!! Just two things to highlight- No ring/silent switch and battery life is little disappointing.,12 April 2022
2612,4.0,"4.0 out of 5 stars
Value for  money.",All over phone is good but sometimes I miss the alert slider  and camera is not according to OnePlus level,1 April 2022
2613,3.0,"3.0 out of 5 stars
Ok Ok type Mobile@ high range📱",➡️Display quality & Clearity is best👌✅➡️Camera Quality poor📸❎➡️Battery life poor(Max One day use)🔋❎➡️Takes time to open Galley❎➡️Overall Performance ok type🥴➡️ Supervooc Charging is best(Max 45min)🔌✅➡️Price is high compare to its performance ❎,5 July 2022
2614,4.0,"4.0 out of 5 stars
Ok",Dissatisfied with dual apps feature. Not supported dual apps feature in this phone,28 May 2022
2615,4.0,"4.0 out of 5 stars
user friendly mobile",i like the 120 refresh rate,13 July 2022
2616,5.0,"5.0 out of 5 stars
Best product one plus",Best product,17 December 2022
2617,4.0,"4.0 out of 5 stars
Futures",That's very good,24 July 2022
2618,1.0,"1.0 out of 5 stars
Touch issue",Touch is having issue with in 45 days from date of purchase 21st Mar23 I have purchased and having worst experience for this model,11 May 2023
2619,5.0,"5.0 out of 5 stars
Best in this price",Nice camera quality and overall good in this price,6 December 2022
2620,4.0,"4.0 out of 5 stars
Nice phone.. really good..",All over very good product.. satisfied..,Reviewed in India 🇮🇳 on 9 July 2022
2621,3.0,"3.0 out of 5 stars
Good phone but doesn't support hdr",One plus claim to have hdr 10+ certified dis play but it doesn't support hdr videos playing.otherwise all are good.,Reviewed in India 🇮🇳 on 22 August 2022
2622,5.0,"5.0 out of 5 stars
Nice pic",Nice,Reviewed in India 🇮🇳 on 22 December 2022
2623,4.0,"4.0 out of 5 stars
Best at this rate",Best Phone in this rate,Reviewed in India 🇮🇳 on 10 July 2022
2624,4.0,"4.0 out of 5 stars
Very smooth touch it's nice",I like this phone. Really nice,Reviewed in India 🇮🇳 on 9 July 2022
2625,4.0,"4.0 out of 5 stars
Good phone in that range",Overall a good phone in looks and in-hand feel..only the camera is not up to the mark.. satisfied with it..,Reviewed in India 🇮🇳 on 8 April 2022
2626,3.0,"3.0 out of 5 stars
Photo and video are not good in selfie",Camera is not working properly,Reviewed in India 🇮🇳 on 12 October 2022
2627,4.0,"4.0 out of 5 stars
Net speed is slow",Better chip needed. Like 778+ camera is ultimate.,Reviewed in India 🇮🇳 on 3 July 2022
2628,3.0,"3.0 out of 5 stars
Not worth the cost. Avg phone","Using for almost 15 days now, the mobile has started to hang. Fingerprint sensor takes time and sometimes doesn't even show up on screen when i press power button. Some glitch I guess. Camera is okayish, not bad ,not good. Battery is good. Charges very fast. But still disappointed, not as fast as i thought and too costly for what I am getting. Face recognition doesn't work in dark.",Reviewed in India 🇮🇳 on 10 March 2022
2629,5.0,"5.0 out of 5 stars
बहुत सुंदर फ़ोन है",अगर फिंगर प्रिंट्स सेंसर स्क्रीन इनबिल्ट होता और डिस्प्ले ऑलवेज ऑन होता तो ज्यादे अच्छा और प्रभावी रहता,Reviewed in India 🇮🇳 on 6 November 2022
2630,2.0,"2.0 out of 5 stars
Camera/Build quality/Sound Quality","Camera quality is very cheap and poor. don't waste your money. In this price range you can get so many phone. My old phone camera was superb quality even which is under 10k only.Poor build quality-first day got scratches in back side due to back cover, So many brands provide very good build quality phone under 15k.Sound quality also not good.Totally I waste 22.5k after purchasing this phone.Guys don't waste your money one plus Nord series phone very poor and cheap quality.",Reviewed in India 🇮🇳 on 25 October 2022
2631,4.0,"4.0 out of 5 stars
Gud one but it could be much better",Battery life & camera not reached my expectations but I'm impressed with fast charging charger & mobile model & processer was good,Reviewed in India 🇮🇳 on 29 March 2022
2632,4.0,"4.0 out of 5 stars
Super",The media could not be loaded.,Reviewed in India 🇮🇳 on 13 August 2022
2633,2.0,"2.0 out of 5 stars
1-oppo k10 पर वनप्लस का लोगो है बस, 2-सर्दी मैं भी साला गर्म हो जा रहा है 3-बकवास फोन है","1-सर्दी में भी गर्म हो रहे ,गर्मियों में लोगो की जान ले सकता है यह मोबाइल2-oppok10 पर सिर्फ वनपल्स का लोगो है और कुछ नही है3-जेब में बम का काम करेगा गर्मियों में4-फुददु मोबाइल",Reviewed in India 🇮🇳 on 19 December 2022
2634,4.0,"4.0 out of 5 stars
Oneplus Nord ce2 not bad",Good product for this price,Reviewed in India 🇮🇳 on 15 July 2022
2635,4.0,"4.0 out of 5 stars
Mobile quality good...",Like this product....,Reviewed in India 🇮🇳 on 17 July 2022
2636,3.0,"3.0 out of 5 stars
Battery is draining",Waste of money,Reviewed in India 🇮🇳 on 17 October 2022
2637,4.0,"4.0 out of 5 stars
Overall ok",Good,Reviewed in India 🇮🇳 on 25 July 2022
2638,4.0,"4.0 out of 5 stars
Average phone","Fingerprint good,battery life average and camera quality decent",Reviewed in India 🇮🇳 on 24 June 2022
2639,4.0,"4.0 out of 5 stars
Battery 🔋 life ok",Not bad,Reviewed in India 🇮🇳 on 27 July 2022
2640,4.0,"4.0 out of 5 stars
Ok",Ok,25 July 2022
2641,5.0,"5.0 out of 5 stars
💯","The media could not be loaded.
                



 💯",18 January 2023
2642,4.0,"4.0 out of 5 stars
Ok",Ok,27 July 2022
2643,4.0,"4.0 out of 5 stars
Excellent lower midrange smartphone","Excellent lower midrange smartphone with nice look and appropriate performance. Ordered for my colleague, he loves it.",8 May 2022
2644,5.0,"5.0 out of 5 stars
This is way too good than I expected","The media could not be loaded.
                



 This mobile is really worth to buy at this price. I had lot of doubts about LCD screen but it is smooth as butter. The latest oxygen OS is really beautiful. More useful features are added advantages. camera is good. But charger is not actually as faster as they claim in ad.",2 August 2022
2645,4.0,"4.0 out of 5 stars
Good as expected",Good as expected,25 July 2022
2646,5.0,"5.0 out of 5 stars
Nice product",Nice product 😊,14 December 2022
2647,4.0,"4.0 out of 5 stars
Good",Very good mobile bute batter is low,30 June 2022
2648,4.0,"4.0 out of 5 stars
More than expected",Display more than expected  ...battery life and charging working well but over priced,12 May 2022
2649,4.0,"4.0 out of 5 stars
Nice Phone but battery life not long",Nice Phone but battery life poor,9 July 2022
2650,5.0,"5.0 out of 5 stars
Nice phone",😲 wow 😲,Reviewed in India 🇮🇳 on 15 December 2022
2651,5.0,"5.0 out of 5 stars
Good emi",All are good,Reviewed in India 🇮🇳 on 15 December 2022
2652,4.0,"4.0 out of 5 stars
Not good battery backup",Battery backup not good,Reviewed in India 🇮🇳 on 8 July 2022
2653,4.0,"4.0 out of 5 stars
Only name nothing else","3rd grade camera, display quality like 12k phone. If only you want to show brand logo then go and get.",Reviewed in India 🇮🇳 on 31 March 2022
2654,3.0,"3.0 out of 5 stars
Average Mobile",Everything is ok but in sunlight the brightness is very low even nothing is visible in sunlight,Reviewed in India 🇮🇳 on 1 September 2022
2655,5.0,"5.0 out of 5 stars
Overall sahi hai",Very good,Reviewed in India 🇮🇳 on 12 December 2022
2656,4.0,"4.0 out of 5 stars
Overall excellent and smooth",Some bugs in android os,Reviewed in India 🇮🇳 on 13 July 2022
2657,3.0,"3.0 out of 5 stars
Average phone.Not worth it",Display and camera not upto mark.Waste of money....,Reviewed in India 🇮🇳 on 26 September 2022
2658,5.0,"5.0 out of 5 stars
Great mobile",No need mention any of its specalities it is an awesome with a great deal it is a great mobile with awesome features the finger sensor was so good,Reviewed in India 🇮🇳 on 4 October 2022
2659,5.0,"5.0 out of 5 stars
Excellent",Superb phone 👌👍,Reviewed in India 🇮🇳 on 11 December 2022
2660,1.0,"1.0 out of 5 stars
Heating and hanging issue",I have bought the phone but it's having heating and hanging issue.Phone is getting heated during 5 min of call or using any application for 5-10 min. And not responding any response.So I have returned it.,Reviewed in India 🇮🇳 on 24 April 2023
2661,5.0,"5.0 out of 5 stars
Awesome",This phone is awesome,Reviewed in India 🇮🇳 on 12 December 2022
2662,3.0,"3.0 out of 5 stars
It's smart phone not features phone",Previously I used redmi note 4 over 4+ year but when I used OnePlus nore ce 2 5g it's quite bit disappointed me because of not having many more features.Thank you It's absolutely me opinion .,Reviewed in India 🇮🇳 on 23 June 2022
2663,5.0,"5.0 out of 5 stars
Very light  weight.","A decent phone it is. Camera is good, looks are good, OS is close to stock. Display is good but if you compare  it side by side  with samsung then you will clearly see the difference.  But overall  I am very satisfied with my purchase.",Reviewed in India 🇮🇳 on 9 July 2022
2664,3.0,"3.0 out of 5 stars
Most average phone....",Do buy only if you want one plus tag....else you can get better phones at this price.,Reviewed in India 🇮🇳 on 27 August 2022
2665,4.0,"4.0 out of 5 stars
Normal slow",Process slow normally,Reviewed in India 🇮🇳 on 17 July 2022
2666,5.0,"5.0 out of 5 stars
Amazing",Amazing,Reviewed in India 🇮🇳 on 19 December 2022
2667,4.0,"4.0 out of 5 stars
Brand of one plus",Like this product,Reviewed in India 🇮🇳 on 13 July 2022
2668,3.0,"3.0 out of 5 stars
Not very good",Issue in touch screen. Double tap screen lock not working everytime. Issue in receiving calls. Processing speed slow. Sometime deep touch needed.,Reviewed in India 🇮🇳 on 13 August 2022
2669,4.0,"4.0 out of 5 stars
Bad thing is this phone is doesn't recorded save numbers...",Not recorded all numbers only record unsaved no.,Reviewed in India 🇮🇳 on 14 June 2022
2670,3.0,"3.0 out of 5 stars
Battery Drains Fast",This Phone's camera does not have many features. Like Still video. Camera quality is ok. Battery Drains Fast. Overall ratings 3/5. Look for better options.,Reviewed in India 🇮🇳 on 11 August 2022
2671,5.0,"5.0 out of 5 stars
Worth for money",As you all know the Oneplus is the great brand in India like that this phone is superb. Experience is great. Amazon provides some discounts there also for the products. Got on time delivery and safe delivery.,Reviewed in India 🇮🇳 on 24 August 2022
2672,5.0,"5.0 out of 5 stars
Very good phone",,Reviewed in India 🇮🇳 on 15 December 2022
2673,4.0,"4.0 out of 5 stars
Awesome",Camera quality and battery performance is good,Reviewed in India 🇮🇳 on 23 June 2022
2674,5.0,"5.0 out of 5 stars
Nice product",Nice,Reviewed in India 🇮🇳 on 17 December 2022
2675,4.0,"4.0 out of 5 stars
I don't like fingerprint located",Over all nice phone,Reviewed in India 🇮🇳 on 13 July 2022
2676,5.0,"5.0 out of 5 stars
Awesome 👍",Awesome 👍,Reviewed in India 🇮🇳 on 14 December 2022
2677,5.0,"5.0 out of 5 stars
Just love it",,Reviewed in India 🇮🇳 on 13 December 2022
2678,5.0,"5.0 out of 5 stars
Very good phone",❤️,Reviewed in India 🇮🇳 on 19 December 2022
2679,4.0,"4.0 out of 5 stars
All Well except battery life","Everything is superb except the battery. Camera, sound, processing speed etc are fantastic.",Reviewed in India 🇮🇳 on 11 May 2022
2680,5.0,"5.0 out of 5 stars
Definitely worth the price.",The back is absolutely stunning. Has amazing battery life. Charges very quickly. Awesome camera quality. Doesn't hang. Recommend it,30 October 2022
2681,4.0,"4.0 out of 5 stars
Display Quality not good as compare to One plus other phone .",Display Quality not good as compare to One plus other phone .,28 May 2022
2682,4.0,"4.0 out of 5 stars
Ok","Overall, this is slightly ‘above average’ phone.Camera is average.Battery is below average.Charging is excellent.Software is excellent.Display is just average.",13 March 2022
2683,4.0,"4.0 out of 5 stars
Camera",Front camera wode angle need to be better,23 June 2022
2684,5.0,"5.0 out of 5 stars
All accessories are good and product Nord ce 2 lite one plus phone so good in budget",I mention all accessories and phone one plus Nord ce 2 lite so good in medium budget,8 November 2022
2685,5.0,"5.0 out of 5 stars
You can get many phones at this prize but you cant get same quality. Amazing phone.",Dont expect too many feature. Just go for the quality. Quality of the product and experience is worth the prize.,1 November 2022
2686,1.0,"1.0 out of 5 stars
Very bad experience with Brand new phone","Do not go for one plus, I bought this mobile recently and after couple of weeks started observing issues.1. When I do normal call, unable to hear voice from other side as well as they cannot hear my voice as well.2. I will have restart my mobile in order to make it work.3. I called One Plus customer care and they asked me to reset network settings and it's started working again.4. But same problem facing again and again the customer support team asked me to performance factory reset.5. Even one plus customer care team members not talking in a polite manner.Do not go for one plus. Especially this model having issues.",2 March 2023
2687,3.0,"3.0 out of 5 stars
Poor Battery backup",Poor battery backup,9 October 2022
2688,5.0,"5.0 out of 5 stars
Good",Good,16 December 2022
2689,4.0,"4.0 out of 5 stars
Nice one",Good quality,18 July 2022
2690,4.0,"4.0 out of 5 stars
Awesome",After one month used the best mobile,Reviewed in India 🇮🇳 on 19 June 2022
2691,3.0,"3.0 out of 5 stars
Need 2 neno sim card slot",Heating issue when we are on call & when this mobile on charging,Reviewed in India 🇮🇳 on 9 September 2022
2692,4.0,"4.0 out of 5 stars
Budget phone",Overall it's a good experience,Reviewed in India 🇮🇳 on 9 July 2022
2693,3.0,"3.0 out of 5 stars
Battery problem",I received the defect product the battery was drain quickly compare to normal,Reviewed in India 🇮🇳 on 5 September 2022
2694,5.0,"5.0 out of 5 stars
99% is good, except this cable, disconnected at the charg USB","Cable was working fine until this thing happend to ""wire at adapter end""",Reviewed in India 🇮🇳 on 18 November 2022
2695,4.0,"4.0 out of 5 stars
Good phone to buy in this range.",Finger print perfect. Battery life good.But camera is little bit lesser quality in comparison to Nord 2 5g.,Reviewed in India 🇮🇳 on 26 March 2022
2696,3.0,"3.0 out of 5 stars
Mobile fingerprint and hanging and heating problem","Finger print reader is not good work, and battery performance also not good some cemera performance good but not completed good for value of money. So I am not happy this mobile hand set.",Reviewed in India 🇮🇳 on 3 July 2022
2697,5.0,"5.0 out of 5 stars
Value for money",Ok,Reviewed in India 🇮🇳 on 16 December 2022
2698,4.0,"4.0 out of 5 stars
Good phone","Good phone, camera is also good, fast charging in just 20 minutes maximum,Bettery backup can be improve also build quality.",Reviewed in India 🇮🇳 on 19 March 2022
2699,4.0,"4.0 out of 5 stars
Good",Good,Reviewed in India 🇮🇳 on 22 July 2022
2700,3.0,"3.0 out of 5 stars
Speed is good but camera and display is not",Performance wise it is good but camera and display are bad,18 September 2022
2701,4.0,"4.0 out of 5 stars
Heating issue",Overall a good phone. Camera quality can be better. Also there are heating issues.,29 April 2022
2702,1.0,"1.0 out of 5 stars
Baddest mobile phone ever seen",The phones battery doesn't last longer and the sound is also not clear,18 May 2023
2703,5.0,"5.0 out of 5 stars
Good. value for money",I have used first time OnePlus mobile I like this. Value for money,13 November 2022
2704,5.0,"5.0 out of 5 stars
Value for money.",In this buject price  phone is good.Sound and Camera quality is also good battery performance is good.Got a clean UI. Overall I'm satisfied with this product.I think it should be taken all new who wants buy this product.,10 August 2022
2705,4.0,"4.0 out of 5 stars
Overall good mobile",The media could not be loaded.,27 July 2022
2706,5.0,"5.0 out of 5 stars
One Plus Nord CE 5 G",I recommend all to buy this phone if budget permits. Reasonable price. Camera is too good. very high quality and sharp images. Processor and other system apps are latest. Happy with this i bought,2 September 2022
2707,4.0,"4.0 out of 5 stars
Phone is nice but while playing games it was heating fastly the one deler must fix this problem",The product is useful,12 July 2022
2708,4.0,"4.0 out of 5 stars
One Plus Nord Ce2 lite",Good phone,12 July 2022
2709,4.0,"4.0 out of 5 stars
Okay",Ok Good Not Bad...,13 July 2022
2710,4.0,"4.0 out of 5 stars
It's average phone",Battery life,18 July 2022
2711,5.0,"5.0 out of 5 stars
Unique","The media could not be loaded.
                



 Wonderful product",10 January 2023
2712,5.0,"5.0 out of 5 stars
Best","Best design, processor, camera at daylight...for gaming good ...battery good.... overall 9.8/10 go for it",8 November 2022
2713,4.0,"4.0 out of 5 stars
Phone is very good but battery life not a good",Phone thhik hai battery backup Kam haiAnd camera Quality is better not owsomeBut phone okk ND good,26 March 2022
2714,4.0,"4.0 out of 5 stars
Good budget phone.. nice camera",Good one,11 July 2022
2715,5.0,"5.0 out of 5 stars
Product is good",Product is good and has value of money but I dislike some feature of this product like recording feature and back camera image quality and sound of songs .Recorder feature- it show voice mag both party before recording .Back camera- I reliase that some pixel is not clear after taking the imageSound- sonud dose not have good quality,12 May 2022
2716,4.0,"4.0 out of 5 stars
Good",Exllent,18 July 2022
2717,4.0,"4.0 out of 5 stars
Good",Good,19 July 2022
2718,5.0,"5.0 out of 5 stars
Light weight ausmm quality",Must buy,13 December 2022
2719,4.0,"4.0 out of 5 stars
Normally",Normally,20 July 2022
2720,3.0,"3.0 out of 5 stars
Phone is good but camera quality is not good at alld at",If u wanna buy this phone for normal uses it is good but the camera quality of phone is not good at all,Reviewed in India 🇮🇳 on 8 August 2022
2721,5.0,"5.0 out of 5 stars
Battery life: i charge the phone once a day.","Camera is okayish, although the night mode and slow mo is quite cool, battery life is very long after long screen hour, lasts almost 24 hours (for me), in hand feeling is quite good, only the ringer button is absent and i literally could not figure yet how to make my phone in silent, it only switches between ring and vibrate. Otherwise till now good experience. Lookwise also it's really classy,.",Reviewed in India 🇮🇳 on 1 April 2022
2722,4.0,"4.0 out of 5 stars
Charging dropping bit fast.",Camera good.Battery backup not expectedTotally good item with small defects.,Reviewed in India 🇮🇳 on 19 May 2022
2723,4.0,"4.0 out of 5 stars
Super",Nice product,Reviewed in India 🇮🇳 on 17 July 2022
2724,4.0,"4.0 out of 5 stars
Nice",Reasonable price,Reviewed in India 🇮🇳 on 12 July 2022
2725,4.0,"4.0 out of 5 stars
Good Phone.","Good look, good battery life, little low volume as only one speaker. Screen performance is very nice. Camera is good in day time.",Reviewed in India 🇮🇳 on 27 February 2022
2726,5.0,"5.0 out of 5 stars
Good product by One plus",Affordable price for mid range phoneMobile is very smooth and fast good competitor to SamsungCamera clarity is goodBattery is excellentAmoled display compare to Samsung it's averageGesture is goodTouch sensitive is awesomeWorth buying for 23 k,Reviewed in India 🇮🇳 on 1 August 2022
2727,1.0,"1.0 out of 5 stars
Very bad phone. Too much bugs and glitches. Irretating phone.","Phone is heavy on hand. Difficult to use in one hand. Too many technical glitches. For ex, button or icon works after pressing multiple times, difficult keyboard typing, auto adjusting or normal brightness adjustment does not work - screen goes black most of time, fingerprint scan works after multiple presses and so on.....",Reviewed in India 🇮🇳 on 10 April 2023
2728,3.0,"3.0 out of 5 stars
Front camera is not at all even good.",Front camera not good,Reviewed in India 🇮🇳 on 5 October 2022
2729,3.0,"3.0 out of 5 stars
A",A,Reviewed in India 🇮🇳 on 19 October 2022
2730,2.0,"2.0 out of 5 stars
Battery garama",,25 February 2023
2731,4.0,"4.0 out of 5 stars
Good quality products in this range",,20 July 2022
2732,4.0,"4.0 out of 5 stars
It's good",I love this phone,30 June 2022
2733,4.0,"4.0 out of 5 stars
Good one",Display is okBattery is goodTouch sensor is goodOverall good pocket friendly mobile,8 May 2022
2734,4.0,"4.0 out of 5 stars
IN THIS MOBILE THERE IS NO CLOCK STYLE CHANGE OPTION,  OTHERWISE ALL GOOD ONE","The media could not be loaded.
                



 I like mobile camera is good,battery charging time take 0 to 100%, around 1 hours:10min,battery back up 7-8 hours only",7 May 2022
2735,4.0,"4.0 out of 5 stars
Ringtone sound was used double speaker I need this issue resolve",Ringtone sound was using a double speaker I need to resolve this issue,5 May 2022
2736,4.0,"4.0 out of 5 stars
Not a Flagship Mobile","Designwise Looking Good, But camera not upto the mark. other things  I will review after one month usage.",30 March 2022
2737,5.0,"5.0 out of 5 stars
So far so good","Battery limit is good 2days good back up for normal use, look wise amazing light weight a premium experience, camera quality personal not satisfied in low lights, overall nice product value for money.After 1month review I have given.",10 August 2022
2738,3.0,"3.0 out of 5 stars
Battery Backup issue and Camera is not good","Battery is not durable and Camera quality is not good !! Don't go for this, you can buy much Better phone in Vivo and reame under 15000",26 July 2022
2739,5.0,"5.0 out of 5 stars
Nice smartphone in hand feel good",Finger print reader is very smooth work and battery life is good and camera quality is good,3 November 2022
2740,4.0,"4.0 out of 5 stars
Stile and battery Charging",,7 July 2022
2741,4.0,"4.0 out of 5 stars
Best mobile in price",Best mobile in price,30 June 2022
2742,5.0,"5.0 out of 5 stars
Excellent phone",Phone - ExcellentCamera - ExcellentBattery - GoodNegativeOnly problem with one plus is it's accessory. In case you lost its adapter or cable it's next to impossible to buy the original. Coz from one plus online store it's quite impossible to buy and in one plus stores it's always showing not available. One plus need to improve for availablility of accessories.,27 April 2022
2743,4.0,"4.0 out of 5 stars
Superb phone 👍",,7 July 2022
2744,4.0,"4.0 out of 5 stars
Lite weight",Camera so average limited features,27 June 2022
2745,5.0,"5.0 out of 5 stars
Good",Good handset in this price range. Quite fast and good performance,28 November 2022
2746,4.0,"4.0 out of 5 stars
Average battery discharge",Overall performance of the mobile is good but the battery discharge of the mobileis average.,11 April 2022
2747,4.0,"4.0 out of 5 stars
Good",This phone is very good,28 June 2022
2748,4.0,"4.0 out of 5 stars
Best best of One plus under 25K","I like this phone, i am first time use one plus device my experience is impressive..Thanks 👍 one plus..",16 March 2022
2749,1.0,"1.0 out of 5 stars
Poor quality Phone",Camera quality is so poor... Processing is too slow.,19 May 2023
2750,5.0,"5.0 out of 5 stars
👌👌👌",👌👌,13 December 2022
2751,4.0,"4.0 out of 5 stars
Camera was not good",Photos in low light is not good and photos are little blur.. could not meet expectations..,12 April 2022
2752,5.0,"5.0 out of 5 stars
So great phone it is",Each and every thing is great about this phone,26 November 2022
2753,3.0,"3.0 out of 5 stars
not up to the mark",after using one month i wirite this review1. Hang problem2. Screen Freez problem,28 August 2022
2754,3.0,"3.0 out of 5 stars
Good",Ver slim and easy to handle.....after 15 days of usage i have noticed minor hanging issues....After 2 months of usage:Has hanging issues.....the call icon stays on the screen even after call is disconnected.....,24 June 2022
2755,4.0,"4.0 out of 5 stars
Good",Good,17 July 2022
2756,4.0,"4.0 out of 5 stars
Nice product",Nice product,6 July 2022
2757,3.0,"3.0 out of 5 stars
Hanging phone","Battery, camera, fingerprint is better",27 September 2022
2758,4.0,"4.0 out of 5 stars
This phone was quite good","Camera is dislike,bettry dislike,phone is very user friendly",12 June 2022
2759,3.0,"3.0 out of 5 stars
Not as expected.","It is not look like one plus phone. Phn weight is heavy, back side of the phone is not satisfactory. Better you can go for realme phones in this range of price.Better, display, camera is good.Thickness as like as realme phones.",14 May 2022
2760,3.0,"3.0 out of 5 stars
Good but not best",Good phone if you are looking for oneplus brand but in nord series you just got brand not quality and also the camera quality is very bad like it 10k mobile so it’s not for camera lover and streamer like watching movies etc,Reviewed in India 🇮🇳 on 12 May 2022
2761,5.0,"5.0 out of 5 stars
Good",Nice prod 2022 mobile segment but bettery is not goodI request all mobile company focused in Battery 🔋 sagment,Reviewed in India 🇮🇳 on 25 October 2022
2762,5.0,"5.0 out of 5 stars
So Beautiful Mobile Under 20000",ALL SUPER 👌😍🥰,Reviewed in India 🇮🇳 on 5 December 2022
2763,5.0,"5.0 out of 5 stars
Good phone of oneplus",I lik it,Reviewed in India 🇮🇳 on 8 December 2022
2764,1.0,"1.0 out of 5 stars
Average product ,",Not as I expected,Reviewed in India 🇮🇳 on 29 May 2023
2765,5.0,"5.0 out of 5 stars
As expected...",First time OnePlus buyer... I knew the phones were good however never experienced it... Was using Redmi Note 7s for last 4 yrs.. Thought of switching to another brand..... OnePlus as always met expectations....,Reviewed in India 🇮🇳 on 5 September 2022
2766,5.0,"5.0 out of 5 stars
Realm 11 por west","The media could not be loaded.
                



 Poor camera not battery backup",Reviewed in India 🇮🇳 on 28 December 2022
2767,4.0,"4.0 out of 5 stars
Overall good product in this range",Phone is light weight.Speed is good.Display is awesome.Camera quality is good in this price range.Battery backup is 👍,Reviewed in India 🇮🇳 on 4 March 2022
2768,5.0,"5.0 out of 5 stars
Best phone","The media could not be loaded.
                



 Best images best mobile",Reviewed in India 🇮🇳 on 1 January 2023
2769,5.0,"5.0 out of 5 stars
Price point ke hisab se glb phone  hai vroo⚡",Best phone under this price pointThnx one plusReally we never settle ⚡Camera is wonderful 😍Display is good 💌Battery is also good ✨Phone hi gjb hai bhai ❣️,Reviewed in India 🇮🇳 on 6 September 2022
2770,4.0,"4.0 out of 5 stars
Good choice for low budget","Lighter in weight, easy to use and user friendly",30 May 2022
2771,4.0,"4.0 out of 5 stars
fantastic feaure",worth for maney,30 June 2022
2772,5.0,"5.0 out of 5 stars
Excellent phone",,11 December 2022
2773,5.0,"5.0 out of 5 stars
Excellent",Amazing,12 December 2022
2774,4.0,"4.0 out of 5 stars
The phone looks good and run smooth but I’m not satisfied With the camera quality.","The media could not be loaded.
                



 The phone looks good and run smooth but I’m not satisfied With the camera quality.",23 May 2022
2775,3.0,"3.0 out of 5 stars
Mobile is not upto the mark. Price is high for this mobile..",Camera is not upto the mark. May be they've decreased price but in the same way features also shortened as per the price. Over all 3 out of 5.,19 July 2022
2776,4.0,"4.0 out of 5 stars
My First Sasta Phone 😊","It seems good for now, let us explore all features and experience in few days.",4 May 2022
2777,3.0,"3.0 out of 5 stars
Ok ok phone in that price",20000 rupey phone should not perform like sub 15 k phone.. hangs sometimes.. not oneplus type feeling. Not recommended,17 August 2022
2778,5.0,"5.0 out of 5 stars
Nice",Awesome,11 December 2022
2779,5.0,"5.0 out of 5 stars
One Plus Always at its best","Using for last 3 days. I have been one plus customer before and Back to again my old brand. It is always best in market and managing the brand name with quality, performance..Worthy in this price range",9 August 2022
2780,5.0,"5.0 out of 5 stars
Awesome","Battery life is Awesome, rare camera quality is good, cinematic pictures can be clicked in perfect quality...front camera could be improved a bit",Reviewed in India 🇮🇳 on 7 October 2022
2781,3.0,"3.0 out of 5 stars
Worst camera",Camera is not good,Reviewed in India 🇮🇳 on 2 October 2022
2782,3.0,"3.0 out of 5 stars
Dabba mobile in 25k segment",3rd class camera quality in indore,Reviewed in India 🇮🇳 on 26 September 2022
2783,5.0,"5.0 out of 5 stars
Overall it is good",But the Camera quality is not good.If they increase cam quality then this phone is best,Reviewed in India 🇮🇳 on 25 October 2022
2784,3.0,"3.0 out of 5 stars
I disappointed with the camera 64 mp given but ,it's not like that",I like betrry but not camera quality 😑,Reviewed in India 🇮🇳 on 20 September 2022
2785,4.0,"4.0 out of 5 stars
Good but Battery life is not as described",Battery life is not as described,Reviewed in India 🇮🇳 on 24 June 2022
2786,3.0,"3.0 out of 5 stars
Below average","Not so upto the mark given the price range, camera is just okay, slow on watching experience and scrolling socials,",Reviewed in India 🇮🇳 on 11 August 2022
2787,5.0,"5.0 out of 5 stars
Everything awesome in this phone.",Camera quality better than iPhone. Smart and fast charging lovley.,Reviewed in India 🇮🇳 on 18 November 2022
2788,4.0,"4.0 out of 5 stars
Good",I like,Reviewed in India 🇮🇳 on 5 July 2022
