,Rating,Title,Review,Review_Date
2477,4.0,Quality was good and light weight,"Camera quality should have been more. Price should have been bit less, Becoz for the lesser cost many other companies providing the same features and more even.",24 March 2022
2478,5.0,Amazing. Very up-to-date and can't think of anything missing,"Ordered after comparing samsung M33, lava Agni, redmi and other phones in this range but ordered this one because of brand value and features. Can't think of anything missing in this phone which I might have got in more expensive phones except water proof. Went to store and checked phones physically as well and landed on this one finally. Absolutely no regrets whatsoever ....",14 June 2022
2479,3.0,Camera clarity is worst,"OnePlus is losing its originality, previous OnePlus mobiles are very good in terms of camera , performance etc.,,But now (OnePlus Nord CE 2) is not having such great features .Camera clarity is worst.Performance is below average ( BGMI cannot play effectively)Battery is good.Design is decent.",8 June 2022
2480,4.0,Battery back up is very disappointed,Camera,7 August 2022
2481,4.0,This products is good,All is good,2 August 2022
2482,5.0,Mst,Mind blowing darling,23 December 2022
2483,3.0,Overall nice.,Well I expected more and the phone is good overall it's been month i am using it. in terms of battery it's good and camera too but not front camera i am not a fan of front camera of this phone but overall good will give 3. But good for the budget. Well how long does it last my last Phone worked for 4 long years.,31 March 2022
2484,4.0,Build quality,Proformane is good..but build quality need to improve...compare to Nord 2 ..CE2 is not worth to by in 25k,27 April 2022
2485,5.0,Best OnePlus midrange phone,Good experience with Amazon. I am happy to share feedback for OnePlus. I am happy with the phone. Battery backup is extraordinary. Camera quality is awesome.,27 October 2022
2486,3.0,Default video calling not working.,Default video call not supported. We need any apps to use video call feature.. other one plus model support video call feature. This phone not supporting it.,23 August 2022
2487,5.0,Superb,Superb phone,26 December 2022
2488,4.0,Justifies The Price For it ;!!,Phone is sleek.Display is bright and crisp.Camera could have been a little better.Battery life did really surprise me.Overall it's a good phone .No major issues.,1 March 2022
2489,5.0,Good phone best in price,Overall good,25 December 2022
2490,3.0,Bought One plus for the first time and was disappointed.,I bought One plus for the first time and was not satisfied. The battery backup of the phone is very poor. It was a waste of money. Even I am not getting a good exchange offer.,25 July 2022
2491,4.0,Good phone,"Cheapest one plus device but lacks many features, camera is not of a great quality, multitasking is quite good.",27 April 2022
2492,2.0,Don't waste your money,Mobile Very haung hora hai. Muje bahut gussa hora. Very bad product. Camera accha quality nahi. Simple worthless mobile. Waste money.,9 February 2023
2493,4.0,Good,Good!,20 August 2022
2494,5.0,One plus phone,One plus phone is osm and camera ra is very good quality....,8 December 2022
2495,5.0,Light weight Phone 📱,Battery life is very good . You can use whole day. 10/10Finger  8/10Display 9/10Camera 9/10Front camera 8/10Charging 10/10,3 November 2022
2496,5.0,Worth buying,Good mobile with less proce,16 December 2022
2497,5.0,Very nice,Very good everyone,22 December 2022
2498,5.0,Best mobile for low budget,I like this mobile for using camera and battery backup are  very good but finger print access can not work properly this is the disappointed factor in this mobileFor look wise it's pretty wellOverall i can give 3.5 rating out of 5,20 August 2022
2499,5.0,Awesome product,Very nice,25 December 2022
2500,5.0,Worth it,Worth it,23 December 2022
2501,2.0,N/A,N/A,14 March 2023
2502,5.0,It's a decent phone consisting of almost all features with a proper working.,"I like the phone it's beenmore than 2 months aince I bought it. I have zero complaints about it. And tha camera, battery, sensors, gestures, fingerprint, face recognition almost all features are absolutely amazing wait proper response and working. And being a OnePlus product I guess this phone can run for atleast 4-6 years without any issues if maintained properly. Worth the money",5 June 2022
2503,3.0,Camera quality is not good and display is darker than usual if you change display then it w,Display is darker it's not white and camera quality is not good waste of money due to brand name buy oppo or Vivo or redmi in very low price 15000 get better than this OnePlus quality phone,2 August 2022
2504,1.0,Worst Purchase Ever,"In the same budget infact the less thn the budget of this phone, alot of good phones are there in the marketActually I thought OnePlus was very good brand, but lemme tell you guys this is one of the badest purchase experience I've ever hadfor this budget features given are very below averageIf possible given the rating in NEGATIVE",19 April 2023
2505,4.0,Everything is ok but feel bad for Android 12. I don't know about games otherwise very good buy.👍🏻,Fingerprint works excellentBattery for me more then enough and 65w charging incredible.Camera is good. Image quality surprised me.,18 April 2022
2506,5.0,In this range this phone is good for you,Everything will be ok go for it without any thinking.,8 December 2022
2507,5.0,Superb,Altogether a good phone with great features. Value for money,8 December 2022
2508,4.0,A good phone,I like everything except proximity sensor. Proximity sensor is not working properly.,14 June 2022
2509,4.0,Good set.,Sound quality is poor,25 July 2022
2510,3.0,Battery backup very poor,Battery backup very poor,22 October 2022
2511,3.0,battery is not good,battery drains fast,24 October 2022
2512,4.0,Good product,Good,4 August 2022
2513,3.0,Could be improved,"I really loved the product it killed in performance, battery life and camera but there were tiny bits where improvement can be made like the fingerprint scanner is slow, gliding through UI feels slow and it doesn't come with Android 12.",19 July 2022
2514,5.0,Good,Good product,23 December 2022
2515,4.0,👍,👍,3 August 2022
2516,5.0,I like this phone,All over mobile is good like my expectations.I think about many time for purchasingBut all doubt clearCamera quality goodBattery life one dayFast chargingDisplay goodMOBILE BRIGHTNESS LOW WHEN I USE MOBILE SUNLIGHT ITS NAGATIVE POINTBRIGHTNESS SHOULD BE INCREASE,11 August 2022
2517,4.0,Nice!,Speed,4 August 2022
2518,4.0,Overall Good mobile,"Although price is bit higher, mobile is good.Using from last one month,sound, camera clarity,battery back up good.night clicks not so good.",16 April 2022
2519,4.0,Good product,Good product,1 August 2022
2520,4.0,Value for money,Camera is better then one plus nord 2,4 July 2022
2521,4.0,Camera is good,"Battery backup I get as one day,because of my office calls and work, if not I will get the battery backup another half day",27 March 2022
2522,4.0,All okay okay type but camera is not that good,"The media could not be loaded.
                



 All is Okay, but not satisfied with the camera...No issues, no problem. All okay.",20 June 2022
2523,4.0,Battery backup is low,As it has fast charging but also drains the battery very fast.,18 June 2022
2524,4.0,Good phone Avarage,Like it.good Phone in this range,23 July 2022
2525,5.0,Overall ok,Overall ok,23 December 2022
2526,5.0,Superb,Fingerprint 5/5Battery Life 5/5Camera Qulity 5/5All is Well I Given 5 Stars So I Am Very Happy 🥳🥳🥳,8 November 2022
2527,5.0,Accha h,Front camera quality km h otherwise accha h,8 December 2022
2528,3.0,Ok ok,This is an ok ok modelNot soo special one to go for it.The cam is okThe phone gets heated while charging.The phone charges fast.If you are a gamer don't go for this!If you are a mild user of mobile and can afford 20-25k you can try this!!Good luck!!,2 May 2022
2529,2.0,Approx,Good product.,10 March 2023
2530,5.0,Good for senior citizens,"Bought this for my mother aged 60. It’s just neat and does the job well. She uses the phone only for calls, streaming apps, Facebook and it fits just fine. Worthy buy.",2 October 2022
2531,4.0,Satisfied with the performance in this price range,"Waight, build quality, look, size, battery backup, 65W Super VOOC charging, camera, everything in this price range (25K) is well justified 👌",7 April 2022
2532,3.0,Good phone,Camera not good.,31 October 2022
2533,4.0,Good camera,"Price is a bit on higher side when comparing with other brands, but overall a good phone.",10 May 2022
2534,5.0,Superb class phone... specially camera,Superb class phone specially camera quality....,12 December 2022
2535,4.0,Best performance,Best wishes,3 August 2022
2536,4.0,Good for use,Good product,1 August 2022
2537,5.0,Very good,It's like a very good phone for gaming and photo purposes and unlike OnePlus 2T and others ITS VERYYY GOOD AND WORTH THE MONEY,1 November 2022
2538,5.0,NICE PRODUCT,NICE PRODUCT BUT FEACTURES LIKE REAL ME.,12 December 2022
2539,4.0,Good performance and beautiful camera,,1 August 2022
2540,4.0,Budget Phone,I am satisfied with the phone and camera,9 July 2022
2541,4.0,Good phone but battery discharge Quickly,Battery discharge Quickly,1 August 2022
2542,1.0,Mobile display sensor is not working,Mobile display  sensor is not working  on calling display on complaint and big issue,21 May 2023
2543,4.0,Expected more but disappointed,"Good experience,camera quality would be better,fast changing ok but getting more heated.Over all just okay.",31 May 2022
2544,3.0,Rear camera is not best quality,Camera is not good,28 October 2022
2545,4.0,Phone looks is beautiful,Phone has good looks. Performance is nice. Missing sterio speaker at this price.,9 June 2022
2546,3.0,Battery life not good,Battery life not good,25 October 2022
2547,4.0,Camera is decent,Very nice,26 July 2022
2548,3.0,Avarage,Battery capacity low,29 October 2022
2549,4.0,Battery life is not long enough...,Fast charging is very good but span of battery life is not satisfactory...camera quality is good... processor is fast and smooth...,14 April 2022
2550,3.0,V,"I can't expect with OnePlus mobile phone after having 4500mh, after only 3 months it's not running 12 hrs. Overall in all features I can rate good but in terms of battery 🔋 it's rubbish",22 July 2022
2551,3.0,Charger problm,Hi my Charger wire is not working could u pls help me out how can I change it,1 September 2022
2552,4.0,good,mob is good,30 July 2022
2553,4.0,As of now its working fine,,26 July 2022
2554,4.0,"Camera Quality is very good, colour are so good,",,29 July 2022
2555,4.0,It's a nice product,Nord ce 2 camera nd battery good quality,2 July 2022
2556,4.0,Iqoo. z3 better then Onplus nord ce 2,very good phone ....iqoo z3 is better then this phone,28 June 2022
2557,4.0,Amazing,There are no earphones with phone. Otherwise phone is good to use.Camera specifically.,24 May 2022
2558,4.0,Heating issue if you playing YouTube or do any task phone gets heating,Heating issue if you playing YouTube or do any task phone gets heating,3 June 2022
2559,4.0,OnePlus lowest price phone but best phone,Good Performance and this price range best phone,23 July 2022
2560,4.0,Good phone,Nice phone of 1plus screen is good camera is good overall best phone in this price,17 May 2022
2561,4.0,Adopter wire quality is poor,The adopter's cable is not working after two weeks of the purchase.,8 June 2022
2562,4.0,Ok...mm,Gd,3 August 2022
2563,5.0,Good Mobile at this cost,Very nice mobile at this cost.,12 December 2022
2564,5.0,Very nice product,Very nice phone and very good batteries backup and camera clarity and all system is working normal fingerprint is smoothly working and video clarity in better,23 October 2022
2565,3.0,Nothing exceptional,Camera quality is poor in comparision to other smartphones in 18-19k range. Built and performance is decent. Nothing exceptional.,1 September 2022
2566,4.0,Best phone in this budget,Best phone in this budget,18 July 2022
2567,4.0,Osm phone,Amazing clarity  in this product,12 July 2022
2568,4.0,Good,Good,10 August 2022
2569,4.0,Osm,Osm product,27 July 2022
2570,5.0,Good product amazing fichatsh,Good product amazing fecharsh,17 December 2022
2571,4.0,Display resolution bad,Display resolution bad,28 July 2022
2572,5.0,battery draining very fast,battery draining very fast,19 December 2022
2573,4.0,After using 4 days I am writing this review,"The media could not be loaded.
                



 After using 4 days I am writing this review, it's really good with less price. it requires 35 min to full charge. Camera quality is good.",6 May 2022
2574,5.0,good mobile,mobile is very good,18 December 2022
2575,4.0,Budget friendly and compact power house,Camera quality 7 out of 10 rest are ok,28 June 2022
2576,4.0,I think this value for money...,I loke it.,28 July 2022
2577,4.0,Awesome,"The media could not be loaded.
                



 Everything ok , awesome if charger  65w then more happy",28 June 2022
2578,4.0,If you're  playing online  games battery backup is very poor,If you're  buying only for gameBattery backup is poorIts not Amolid display,29 May 2022
2579,5.0,Battery backup is not better but it has faster charging so  good,"The media could not be loaded.
                



 Back pannel mirror is very nice .Display quality is also better.But in charging time phone is hot.And when I play PUBG phone is also warm and but he is quick cool because it has 5 layer cooler . Camera is batter but I want more",21 August 2022
2580,5.0,Budgeted Mobile Phone,"After writing this review my 1 month of usage,, phone look's stunning and performance too good.While using continuously 2 hrs getting heated .If you use more then 20 pic continuously you battery will come down suddenly.Front camera is the one thing one Plus missed completely.Even small budgeted Phone gives more clarity and good picture.but 1+ is ????Finally anyone want to buy 5g phone in budgeted seg. please look samsung",31 March 2022
2581,5.0,Fantastic... Great phone.....,Fantastic... Great phone.....,16 December 2022
2582,5.0,Awesome phone really worth it under 20k,"Phone is really good, battery backup Full day. Camera quality also good.Working smoothly, nice gaming experience.Sound clarity is awesome 😎",28 October 2022
2583,5.0,Very good phone 👍,I like one'plus,19 December 2022
2584,5.0,perfect,"wonderful phone as expected! and great OnePlus experience in this budget, not so happy with camera as per expectations! if you want cool camera thn go for oppo or samsung but otherwise this phone gives wonderful experience like iphone, should improve camera, not that bad camera medium experience",1 August 2022
2585,5.0,nice camera color,i like camera,16 December 2022
2586,5.0,low budget high camera quality seek look dashing phone,Pros.1. Low Cost got in 18k2. Sleek Look3. Good Camera Quality4. Fast ChargingCons.1. Finger print scanner on right side of phone. Not tht good2. More colors could be givenoverll 4.5,24 August 2022
2587,5.0,Awesome,Just Awesome 👌👌👌👌👌🤗🤗,15 December 2022
2588,5.0,Good 👍,Excellent performance mobile,15 December 2022
2589,5.0,Nice Phone,Nice product thank amazon,15 December 2022
2590,5.0,Smouth and Faster,Finferprintet easy to use and battery life osame and camera quality better then my old oppo mobile.,16 November 2022
2591,5.0,Every thing good,Every thing good,16 December 2022
2592,5.0,"Reasonable price, battery life is good!","Very nice product on this reasonable price, battery life is good,sound also good,camera shoulb be better!",19 November 2022
2593,5.0,Best,Best quality mobile under 20k,15 December 2022
2594,1.0,Very bad battery provided,"Battery drains very fast, not like a typical 5000 mah battery. Eveb when wifi is connected, doing voice call is a real hurdle with this phone. Call cuts automatically or no voice can be heard.Disgusting product.!!!!",5 May 2023
2595,4.0,Good smart phone 👍,"Camera is good , fingerprint good and battery is avarage👍",18 June 2022
2596,5.0,Good product,Camera is really awesome in OnePlus go for it,7 December 2022
2597,4.0,Very nice,Good,29 July 2022
2598,4.0,Good,Good,2 August 2022
2599,4.0,Best in look and display,Every thing is awesome except battery......draining fast compare to other mobile in this range....,22 May 2022
2600,4.0,Best mobile in the range of 20k,,29 July 2022
2601,4.0,Best mobile in all mobile reng and one plus company is best,,28 July 2022
2602,5.0,OnePlus is once again proved good build andqualit,"Iam using past 4 weeks so i given this reviewMobile is awesome, camera and battery backup very very good,processing speed also very very niceIam first time buying OnePlus series is so iam very very like for this mobile .this my honest review mobile very nice not heating and hang .once again iam tell this one phone really very very awesome 👍",22 May 2022
2603,4.0,Camera clarity has to be improve,Camera clarity has to be inproved,12 July 2022
2604,5.0,One plus Nord CE 2 phone is amazing and also I like Amazon packaging this phone is to good.,"The media could not be loaded.
                



 This device is amazing in this segment Also I like oneplus camera and features this phone is very easy to use and giving very good experience.",3 November 2022
2605,5.0,Good in this budget,Can go for it.,16 December 2022
2606,4.0,ALL OVER GOOD,GREAT,28 July 2022
2607,5.0,Good,Good performance and camera quality,18 December 2022
2608,4.0,Nice phone,Very nice phone with best offer,10 July 2022
2609,4.0,Phone looking like is good.whil playing music some vibration coming,Nothing,29 July 2022
2610,4.0,Camera is good,Average quality phone with good camera in this price range,14 June 2022
2611,4.0,Nice experience,Nice mobile with awesome handling!!!!! Just two things to highlight- No ring/silent switch and battery life is little disappointing.,12 April 2022
2612,4.0,Value for  money.,All over phone is good but sometimes I miss the alert slider  and camera is not according to OnePlus level,1 April 2022
2613,3.0,Ok Ok type Mobile@ high range📱,➡️Display quality & Clearity is best👌✅➡️Camera Quality poor📸❎➡️Battery life poor(Max One day use)🔋❎➡️Takes time to open Galley❎➡️Overall Performance ok type🥴➡️ Supervooc Charging is best(Max 45min)🔌✅➡️Price is high compare to its performance ❎,5 July 2022
2614,4.0,Ok,Dissatisfied with dual apps feature. Not supported dual apps feature in this phone,28 May 2022
2615,4.0,user friendly mobile,i like the 120 refresh rate,13 July 2022
2616,5.0,Best product one plus,Best product,17 December 2022
2617,4.0,Futures,That's very good,24 July 2022
2618,1.0,Touch issue,Touch is having issue with in 45 days from date of purchase 21st Mar23 I have purchased and having worst experience for this model,11 May 2023
2619,5.0,Best in this price,Nice camera quality and overall good in this price,6 December 2022
2620,4.0,Nice phone.. really good..,All over very good product.. satisfied..,9 July 2022
2621,3.0,Good phone but doesn't support hdr,One plus claim to have hdr 10+ certified dis play but it doesn't support hdr videos playing.otherwise all are good.,22 August 2022
2622,5.0,Nice pic,Nice,22 December 2022
2623,4.0,Best at this rate,Best Phone in this rate,10 July 2022
2624,4.0,Very smooth touch it's nice,I like this phone. Really nice,9 July 2022
2625,4.0,Good phone in that range,Overall a good phone in looks and in-hand feel..only the camera is not up to the mark.. satisfied with it..,8 April 2022
2626,3.0,Photo and video are not good in selfie,Camera is not working properly,12 October 2022
2627,4.0,Net speed is slow,Better chip needed. Like 778+ camera is ultimate.,3 July 2022
2628,3.0,Not worth the cost. Avg phone,"Using for almost 15 days now, the mobile has started to hang. Fingerprint sensor takes time and sometimes doesn't even show up on screen when i press power button. Some glitch I guess. Camera is okayish, not bad ,not good. Battery is good. Charges very fast. But still disappointed, not as fast as i thought and too costly for what I am getting. Face recognition doesn't work in dark.",10 March 2022
2629,5.0,बहुत सुंदर फ़ोन है,अगर फिंगर प्रिंट्स सेंसर स्क्रीन इनबिल्ट होता और डिस्प्ले ऑलवेज ऑन होता तो ज्यादे अच्छा और प्रभावी रहता,6 November 2022
2630,2.0,Camera/Build quality/Sound Quality,"Camera quality is very cheap and poor. don't waste your money. In this price range you can get so many phone. My old phone camera was superb quality even which is under 10k only.Poor build quality-first day got scratches in back side due to back cover, So many brands provide very good build quality phone under 15k.Sound quality also not good.Totally I waste 22.5k after purchasing this phone.Guys don't waste your money one plus Nord series phone very poor and cheap quality.",25 October 2022
2631,4.0,Gud one but it could be much better,Battery life & camera not reached my expectations but I'm impressed with fast charging charger & mobile model & processer was good,29 March 2022
2632,4.0,Super,The media could not be loaded.,13 August 2022
2633,2.0,"1-oppo k10 पर वनप्लस का लोगो है बस, 2-सर्दी मैं भी साला गर्म हो जा रहा है 3-बकवास फोन है","1-सर्दी में भी गर्म हो रहे ,गर्मियों में लोगो की जान ले सकता है यह मोबाइल2-oppok10 पर सिर्फ वनपल्स का लोगो है और कुछ नही है3-जेब में बम का काम करेगा गर्मियों में4-फुददु मोबाइल",19 December 2022
2634,4.0,Oneplus Nord ce2 not bad,Good product for this price,15 July 2022
2635,4.0,Mobile quality good...,Like this product....,17 July 2022
2636,3.0,Battery is draining,Waste of money,17 October 2022
2637,4.0,Overall ok,Good,25 July 2022
2638,4.0,Average phone,"Fingerprint good,battery life average and camera quality decent",24 June 2022
2639,4.0,Battery 🔋 life ok,Not bad,27 July 2022
2640,4.0,Ok,Ok,25 July 2022
2641,5.0,💯,"The media could not be loaded.
                



 💯",18 January 2023
2642,4.0,Ok,Ok,27 July 2022
2643,4.0,Excellent lower midrange smartphone,"Excellent lower midrange smartphone with nice look and appropriate performance. Ordered for my colleague, he loves it.",8 May 2022
2644,5.0,This is way too good than I expected,"The media could not be loaded.
                



 This mobile is really worth to buy at this price. I had lot of doubts about LCD screen but it is smooth as butter. The latest oxygen OS is really beautiful. More useful features are added advantages. camera is good. But charger is not actually as faster as they claim in ad.",2 August 2022
2645,4.0,Good as expected,Good as expected,25 July 2022
2646,5.0,Nice product,Nice product 😊,14 December 2022
2647,4.0,Good,Very good mobile bute batter is low,30 June 2022
2648,4.0,More than expected,Display more than expected  ...battery life and charging working well but over priced,12 May 2022
2649,4.0,Nice Phone but battery life not long,Nice Phone but battery life poor,9 July 2022
2650,5.0,Nice phone,😲 wow 😲,15 December 2022
2651,5.0,Good emi,All are good,15 December 2022
2652,4.0,Not good battery backup,Battery backup not good,8 July 2022
2653,4.0,Only name nothing else,"3rd grade camera, display quality like 12k phone. If only you want to show brand logo then go and get.",31 March 2022
2654,3.0,Average Mobile,Everything is ok but in sunlight the brightness is very low even nothing is visible in sunlight,1 September 2022
2655,5.0,Overall sahi hai,Very good,12 December 2022
2656,4.0,Overall excellent and smooth,Some bugs in android os,13 July 2022
2657,3.0,Average phone.Not worth it,Display and camera not upto mark.Waste of money....,26 September 2022
2658,5.0,Great mobile,No need mention any of its specalities it is an awesome with a great deal it is a great mobile with awesome features the finger sensor was so good,4 October 2022
2659,5.0,Excellent,Superb phone 👌👍,11 December 2022
2660,1.0,Heating and hanging issue,I have bought the phone but it's having heating and hanging issue.Phone is getting heated during 5 min of call or using any application for 5-10 min. And not responding any response.So I have returned it.,24 April 2023
2661,5.0,Awesome,This phone is awesome,12 December 2022
2662,3.0,It's smart phone not features phone,Previously I used redmi note 4 over 4+ year but when I used OnePlus nore ce 2 5g it's quite bit disappointed me because of not having many more features.Thank you It's absolutely me opinion .,23 June 2022
2663,5.0,Very light  weight.,"A decent phone it is. Camera is good, looks are good, OS is close to stock. Display is good but if you compare  it side by side  with samsung then you will clearly see the difference.  But overall  I am very satisfied with my purchase.",9 July 2022
2664,3.0,Most average phone....,Do buy only if you want one plus tag....else you can get better phones at this price.,27 August 2022
2665,4.0,Normal slow,Process slow normally,17 July 2022
2666,5.0,Amazing,Amazing,19 December 2022
2667,4.0,Brand of one plus,Like this product,13 July 2022
2668,3.0,Not very good,Issue in touch screen. Double tap screen lock not working everytime. Issue in receiving calls. Processing speed slow. Sometime deep touch needed.,13 August 2022
2669,4.0,Bad thing is this phone is doesn't recorded save numbers...,Not recorded all numbers only record unsaved no.,14 June 2022
2670,3.0,Battery Drains Fast,This Phone's camera does not have many features. Like Still video. Camera quality is ok. Battery Drains Fast. Overall ratings 3/5. Look for better options.,11 August 2022
2671,5.0,Worth for money,As you all know the Oneplus is the great brand in India like that this phone is superb. Experience is great. Amazon provides some discounts there also for the products. Got on time delivery and safe delivery.,24 August 2022
2672,5.0,Very good phone,,15 December 2022
2673,4.0,Awesome,Camera quality and battery performance is good,23 June 2022
2674,5.0,Nice product,Nice,17 December 2022
2675,4.0,I don't like fingerprint located,Over all nice phone,13 July 2022
2676,5.0,Awesome 👍,Awesome 👍,14 December 2022
2677,5.0,Just love it,,13 December 2022
2678,5.0,Very good phone,❤️,19 December 2022
2679,4.0,All Well except battery life,"Everything is superb except the battery. Camera, sound, processing speed etc are fantastic.",11 May 2022
2680,5.0,Definitely worth the price.,The back is absolutely stunning. Has amazing battery life. Charges very quickly. Awesome camera quality. Doesn't hang. Recommend it,30 October 2022
2681,4.0,Display Quality not good as compare to One plus other phone .,Display Quality not good as compare to One plus other phone .,28 May 2022
2682,4.0,Ok,"Overall, this is slightly ‘above average’ phone.Camera is average.Battery is below average.Charging is excellent.Software is excellent.Display is just average.",13 March 2022
2683,4.0,Camera,Front camera wode angle need to be better,23 June 2022
2684,5.0,All accessories are good and product Nord ce 2 lite one plus phone so good in budget,I mention all accessories and phone one plus Nord ce 2 lite so good in medium budget,8 November 2022
2685,5.0,You can get many phones at this prize but you cant get same quality. Amazing phone.,Dont expect too many feature. Just go for the quality. Quality of the product and experience is worth the prize.,1 November 2022
2686,1.0,Very bad experience with Brand new phone,"Do not go for one plus, I bought this mobile recently and after couple of weeks started observing issues.1. When I do normal call, unable to hear voice from other side as well as they cannot hear my voice as well.2. I will have restart my mobile in order to make it work.3. I called One Plus customer care and they asked me to reset network settings and it's started working again.4. But same problem facing again and again the customer support team asked me to performance factory reset.5. Even one plus customer care team members not talking in a polite manner.Do not go for one plus. Especially this model having issues.",2 March 2023
2687,3.0,Poor Battery backup,Poor battery backup,9 October 2022
2688,5.0,Good,Good,16 December 2022
2689,4.0,Nice one,Good quality,18 July 2022
2690,4.0,Awesome,After one month used the best mobile,19 June 2022
2691,3.0,Need 2 neno sim card slot,Heating issue when we are on call & when this mobile on charging,9 September 2022
2692,4.0,Budget phone,Overall it's a good experience,9 July 2022
2693,3.0,Battery problem,I received the defect product the battery was drain quickly compare to normal,5 September 2022
2694,5.0,"99% is good, except this cable, disconnected at the charg USB","Cable was working fine until this thing happend to ""wire at adapter end""",18 November 2022
2695,4.0,Good phone to buy in this range.,Finger print perfect. Battery life good.But camera is little bit lesser quality in comparison to Nord 2 5g.,26 March 2022
2696,3.0,Mobile fingerprint and hanging and heating problem,"Finger print reader is not good work, and battery performance also not good some cemera performance good but not completed good for value of money. So I am not happy this mobile hand set.",3 July 2022
2697,5.0,Value for money,Ok,16 December 2022
2698,4.0,Good phone,"Good phone, camera is also good, fast charging in just 20 minutes maximum,Bettery backup can be improve also build quality.",19 March 2022
2699,4.0,Good,Good,22 July 2022
2700,3.0,Speed is good but camera and display is not,Performance wise it is good but camera and display are bad,18 September 2022
2701,4.0,Heating issue,Overall a good phone. Camera quality can be better. Also there are heating issues.,29 April 2022
2702,1.0,Baddest mobile phone ever seen,The phones battery doesn't last longer and the sound is also not clear,18 May 2023
2703,5.0,Good. value for money,I have used first time OnePlus mobile I like this. Value for money,13 November 2022
2704,5.0,Value for money.,In this buject price  phone is good.Sound and Camera quality is also good battery performance is good.Got a clean UI. Overall I'm satisfied with this product.I think it should be taken all new who wants buy this product.,10 August 2022
2705,4.0,Overall good mobile,The media could not be loaded.,27 July 2022
2706,5.0,One Plus Nord CE 5 G,I recommend all to buy this phone if budget permits. Reasonable price. Camera is too good. very high quality and sharp images. Processor and other system apps are latest. Happy with this i bought,2 September 2022
2707,4.0,Phone is nice but while playing games it was heating fastly the one deler must fix this problem,The product is useful,12 July 2022
2708,4.0,One Plus Nord Ce2 lite,Good phone,12 July 2022
2709,4.0,Okay,Ok Good Not Bad...,13 July 2022
2710,4.0,It's average phone,Battery life,18 July 2022
2711,5.0,Unique,"The media could not be loaded.
                



 Wonderful product",10 January 2023
2712,5.0,Best,"Best design, processor, camera at daylight...for gaming good ...battery good.... overall 9.8/10 go for it",8 November 2022
2713,4.0,Phone is very good but battery life not a good,Phone thhik hai battery backup Kam haiAnd camera Quality is better not owsomeBut phone okk ND good,26 March 2022
2714,4.0,Good budget phone.. nice camera,Good one,11 July 2022
2715,5.0,Product is good,Product is good and has value of money but I dislike some feature of this product like recording feature and back camera image quality and sound of songs .Recorder feature- it show voice mag both party before recording .Back camera- I reliase that some pixel is not clear after taking the imageSound- sonud dose not have good quality,12 May 2022
2716,4.0,Good,Exllent,18 July 2022
2717,4.0,Good,Good,19 July 2022
2718,5.0,Light weight ausmm quality,Must buy,13 December 2022
2719,4.0,Normally,Normally,20 July 2022
2720,3.0,Phone is good but camera quality is not good at alld at,If u wanna buy this phone for normal uses it is good but the camera quality of phone is not good at all,8 August 2022
2721,5.0,Battery life: i charge the phone once a day.,"Camera is okayish, although the night mode and slow mo is quite cool, battery life is very long after long screen hour, lasts almost 24 hours (for me), in hand feeling is quite good, only the ringer button is absent and i literally could not figure yet how to make my phone in silent, it only switches between ring and vibrate. Otherwise till now good experience. Lookwise also it's really classy,.",1 April 2022
2722,4.0,Charging dropping bit fast.,Camera good.Battery backup not expectedTotally good item with small defects.,19 May 2022
2723,4.0,Super,Nice product,17 July 2022
2724,4.0,Nice,Reasonable price,12 July 2022
2725,4.0,Good Phone.,"Good look, good battery life, little low volume as only one speaker. Screen performance is very nice. Camera is good in day time.",27 February 2022
2726,5.0,Good product by One plus,Affordable price for mid range phoneMobile is very smooth and fast good competitor to SamsungCamera clarity is goodBattery is excellentAmoled display compare to Samsung it's averageGesture is goodTouch sensitive is awesomeWorth buying for 23 k,1 August 2022
2727,1.0,Very bad phone. Too much bugs and glitches. Irretating phone.,"Phone is heavy on hand. Difficult to use in one hand. Too many technical glitches. For ex, button or icon works after pressing multiple times, difficult keyboard typing, auto adjusting or normal brightness adjustment does not work - screen goes black most of time, fingerprint scan works after multiple presses and so on.....",10 April 2023
2728,3.0,Front camera is not at all even good.,Front camera not good,5 October 2022
2729,3.0,A,A,19 October 2022
2730,2.0,Battery garama,,25 February 2023
2731,4.0,Good quality products in this range,,20 July 2022
2732,4.0,It's good,I love this phone,30 June 2022
2733,4.0,Good one,Display is okBattery is goodTouch sensor is goodOverall good pocket friendly mobile,8 May 2022
2734,4.0,"IN THIS MOBILE THERE IS NO CLOCK STYLE CHANGE OPTION,  OTHERWISE ALL GOOD ONE","The media could not be loaded.
                



 I like mobile camera is good,battery charging time take 0 to 100%, around 1 hours:10min,battery back up 7-8 hours only",7 May 2022
2735,4.0,Ringtone sound was used double speaker I need this issue resolve,Ringtone sound was using a double speaker I need to resolve this issue,5 May 2022
2736,4.0,Not a Flagship Mobile,"Designwise Looking Good, But camera not upto the mark. other things  I will review after one month usage.",30 March 2022
2737,5.0,So far so good,"Battery limit is good 2days good back up for normal use, look wise amazing light weight a premium experience, camera quality personal not satisfied in low lights, overall nice product value for money.After 1month review I have given.",10 August 2022
2738,3.0,Battery Backup issue and Camera is not good,"Battery is not durable and Camera quality is not good !! Don't go for this, you can buy much Better phone in Vivo and reame under 15000",26 July 2022
2739,5.0,Nice smartphone in hand feel good,Finger print reader is very smooth work and battery life is good and camera quality is good,3 November 2022
